source_file,relative_path,title,mime_type,taken_timestamp,taken_time_iso_utc,taken_time_formatted,creation_time_formatted,last_modified_formatted,latitude,longitude,altitude_m,url,camera_make,camera_model,focal_length,exposure_time,f_stop,iso_equivalent
IMG_0868.HEIC.supplemental-metadata.json,IMG_0868.HEIC.supplemental-metadata.json,IMG_0868.HEIC,,1640563663,2021-12-27T00:07:43+00:00,"Dec 27, 2021, 12:07:43 AM UTC","Dec 27, 2021, 2:04:02 AM UTC",,41.886444399999995,-72.87158889999999,189.48039361860742,https://photos.google.com/photo/AF1QipOuAyOY90CWub5pbWsKcU3ufXtGCLX2BWCaddbi,,,,,,
IMG_2551.HEIC.supplemental-metadata.json,IMG_2551.HEIC.supplemental-metadata.json,IMG_2551.HEIC,,1661507652,2022-08-26T09:54:12+00:00,"Aug 26, 2022, 9:54:12 AM UTC","Aug 29, 2022, 9:41:58 PM UTC",,41.905924999999996,-72.8585889,239.50179679843188,https://photos.google.com/photo/AF1QipMWL_icLFkTkDfZOpTRqQcReNZhWMYILOoZcrwq,,,,,,
IMG_1747.JPG.supplemental-metadata.json,IMG_1747.JPG.supplemental-metadata.json,IMG_1747.JPG,,1458356698,2016-03-19T03:04:58+00:00,"Mar 19, 2016, 3:04:58 AM UTC","Jan 11, 2019, 10:48:55 PM UTC",,41.9056278,-72.8003694,97.0,https://photos.google.com/photo/AF1QipMWAqXc4dP4OcBgwzoWMfH7DevLyEUMsD2we_P9,,,,,,
IMG_1280.JPG.supplemental-metadata.json,IMG_1280.JPG.supplemental-metadata.json,IMG_1280.JPG,,1575894705,2019-12-09T12:31:45+00:00,"Dec 9, 2019, 12:31:45 PM UTC","Dec 11, 2019, 12:23:47 AM UTC",,41.8709306,-72.8217556,65.55126687189203,https://photos.google.com/photo/AF1QipPK0IUuJI-1KITA1FrGKg9K9pxA6dORMAb6gt1O,,,,,,
IMG_0704.HEIC.supplemental-metadata.json,IMG_0704.HEIC.supplemental-metadata.json,IMG_0704.HEIC,,1636677161,2021-11-12T00:32:41+00:00,"Nov 12, 2021, 12:32:41 AM UTC","Nov 12, 2021, 7:11:06 AM UTC",,41.916,-72.8126,90.28,https://photos.google.com/photo/AF1QipOc8ifoEbMDV0w4XWlJBNLkbZ_QeYujgsvGLdJt,,,,,,
IMG_1107.JPG.supplemental-metadata.json,IMG_1107.JPG.supplemental-metadata.json,IMG_1107.JPG,,1447287684,2015-11-12T00:21:24+00:00,"Nov 12, 2015, 12:21:24 AM UTC","Jan 11, 2019, 10:45:51 PM UTC",,41.9159278,-72.812575,91.60854092526691,https://photos.google.com/photo/AF1QipMbxNOC1judxo9dDQ3DDoDuIPbyW7dqJ63yr-r_,,,,,,
IMG_6127.HEIC.supplemental-metadata.json,IMG_6127.HEIC.supplemental-metadata.json,IMG_6127.HEIC,,1700443460,2023-11-20T01:24:20+00:00,"Nov 20, 2023, 1:24:20 AM UTC","Nov 23, 2023, 5:50:09 PM UTC",,41.916,-72.8126,85.8,https://photos.google.com/photo/AF1QipNMAISbhOxw7ne55FhlB7i9l4Txih2t43cdXusc,,,,,,
IMG_6790.HEIC.supplemental-metadata.json,IMG_6790.HEIC.supplemental-metadata.json,IMG_6790.HEIC,,1608758409,2020-12-23T21:20:09+00:00,"Dec 23, 2020, 9:20:09 PM UTC","Dec 26, 2020, 1:47:38 AM UTC",,42.010247199999995,-72.8423694,110.06955677774184,https://photos.google.com/photo/AF1QipO-d1H83Pokk5kydMHrfsDYYJCqNVQ51hwcpcAt,,,,,,
IMG_6143.HEIC.supplemental-metadata.json,IMG_6143.HEIC.supplemental-metadata.json,IMG_6143.HEIC,,1700877617,2023-11-25T02:00:17+00:00,"Nov 25, 2023, 2:00:17 AM UTC","Jan 24, 2024, 2:01:11 PM UTC",,41.8823,-72.8053,84.5,https://photos.google.com/photo/AF1QipOOgf8PeUqXlFYzX0RMvzbDKh82NvDDtPNIEKnt,,,,,,
IMG_0590.HEIC.supplemental-metadata.json,IMG_0590.HEIC.supplemental-metadata.json,IMG_0590.HEIC,,1635109748,2021-10-24T21:09:08+00:00,"Oct 24, 2021, 9:09:08 PM UTC","Oct 25, 2021, 8:04:42 AM UTC",,41.916,-72.81269999999999,90.4,https://photos.google.com/photo/AF1QipN9vc2A8DRt5vZLi2ToQv7HfBXqdUb6aZI7_z50,,,,,,
IMG_2576.HEIC.supplemental-metadata.json,IMG_2576.HEIC.supplemental-metadata.json,IMG_2576.HEIC,,1661705867,2022-08-28T16:57:47+00:00,"Aug 28, 2022, 4:57:47 PM UTC","Sep 1, 2022, 9:09:37 PM UTC",,41.90145,-72.7862694,53.29999923703144,https://photos.google.com/photo/AF1QipMWBwbvZDDAeL67zGYvpWKqisgbdw1tdXWQ23Da,,,,,,
IMG_2237.JPG.supplemental-metadata.json,IMG_2237.JPG.supplemental-metadata.json,IMG_2237.JPG,,1471188517,2016-08-14T15:28:37+00:00,"Aug 14, 2016, 3:28:37 PM UTC","Jan 11, 2019, 10:56:04 PM UTC",,41.892341699999996,-72.81056939999999,90.50246305418719,https://photos.google.com/photo/AF1QipMnqU-3qEZOgXI0jkydH41S0ruo2N01T3bSXvwm,,,,,,
IMG_6080.HEIC.supplemental-metadata.json,IMG_6080.HEIC.supplemental-metadata.json,IMG_6080.HEIC,,1699558726,2023-11-09T19:38:46+00:00,"Nov 9, 2023, 7:38:46 PM UTC","Nov 15, 2023, 12:50:41 PM UTC",,41.8159,-72.8651,84.8,https://photos.google.com/photo/AF1QipOPGsJinL21c7kEwQeOML-otw7ZBbwM_-wSKIZ6,,,,,,
IMG_0558.HEIC.supplemental-metadata.json,IMG_0558.HEIC.supplemental-metadata.json,IMG_0558.HEIC,,1634594575,2021-10-18T22:02:55+00:00,"Oct 18, 2021, 10:02:55 PM UTC","Oct 21, 2021, 5:21:43 AM UTC",,41.916,-72.81280000000001,90.41,https://photos.google.com/photo/AF1QipM4xlhzh3JdZxqk-864IhudOnt6bSCqxzPCXKRl,,,,,,
IMG_6898.HEIC.supplemental-metadata.json,IMG_6898.HEIC.supplemental-metadata.json,IMG_6898.HEIC,,1609184766,2020-12-28T19:46:06+00:00,"Dec 28, 2020, 7:46:06 PM UTC","Dec 29, 2020, 12:16:59 AM UTC",,41.940041699999995,-72.9131,292.48168355416993,https://photos.google.com/photo/AF1QipOeHiwLMnfeEb-SwW5cPrV6U0mQnxg_ULJZIR1l,,,,,,
IMG_1364.JPG.supplemental-metadata.json,IMG_1364.JPG.supplemental-metadata.json,IMG_1364.JPG,,1451995319,2016-01-05T12:01:59+00:00,"Jan 5, 2016, 12:01:59 PM UTC","Jan 11, 2019, 10:44:46 PM UTC",,41.9160306,-72.8126917,89.56709956709956,https://photos.google.com/photo/AF1QipMnGgDL4-8O2MiOKK4RDmBbstbHzYNXX_2duIfQ,,,,,,
IMG_6257.HEIC.supplemental-metadata.json,IMG_6257.HEIC.supplemental-metadata.json,IMG_6257.HEIC,,1703092441,2023-12-20T17:14:01+00:00,"Dec 20, 2023, 5:14:01 PM UTC","Jan 24, 2024, 2:04:17 PM UTC",,41.8157,-72.86529999999999,80.77,https://photos.google.com/photo/AF1QipNxaJbC2xXUHVy7dtjxCVlwztWpAp3tAelJdLwi,,,,,,
